"ID","Handle","Command","Title","Status","Published","Published At"
"8940212027623","esme-mini-sarong","MERGE","Esme Mini Sarong","Archived","false",""
"8940212125927","esme-mini-sarong-1","MERGE","Esme Mini Sarong","Archived","false",""
"8940212191463","esme-mini-sarong-2","MERGE","Esme Mini Sarong","Archived","false",""
"8940212224231","bella-tank-one-piece","MERGE","Bella Tank One Piece","Archived","false",""
"8940212388071","bella-tank-one-piece-1","MERGE","Bella Tank One Piece","Archived","false",""
"8940212584679","bella-tank-one-piece-2","MERGE","Bella Tank One Piece","Archived","false",""
"8940212650215","thea-90s-bikini-top","MERGE","Thea Bikini Top","Archived","false",""
"8940212781287","thea-90s-bikini-top-1","MERGE","Thea Bikini Top Ivory","Archived","false",""
"8940228083943","halter-top-cream","MERGE","CROPPED HALTER TOP","Active","true","2024-05-10 07:42:12 -0700"
"8940228182247","sleeveless-crewneck-sweatshirt","MERGE","SLEEVELESS CREWNECK TOP","Active","true","2024-05-07 07:45:49 -0700"
"8940228346087","tube-maxi-dress","MERGE","TUBE MAXI DRESS","Active","true","2024-04-30 09:29:18 -0700"
"8940228378855","tube-maxi-dress-1","MERGE","TUBE MAXI DRESS","Active","true","2024-04-30 09:29:38 -0700"
"8940228542695","tube-maxi-dress-2","MERGE","TUBE MAXI DRESS","Draft","false",""
"8940228673767","drawstring-short-black","MERGE","DRAWSTRING SHORT","Active","true","2024-05-17 05:48:02 -0700"
"8940228804839","drawstring-short-heather-grey","MERGE","DRAWSTRING SHORT","Draft","false",""
"8940228903143","square-neck-tank","MERGE","SQUARE NECK TANK","Active","true","2024-05-17 05:49:43 -0700"
"8940229001447","square-neck-tank-1","MERGE","SQUARE NECK TANK","Active","true","2024-05-17 05:53:57 -0700"
"8940229099751","square-neck-maxi-dress-3","MERGE","Square Neck Maxi Dress","Draft","false",""
"8940229263591","square-neck-mini-dress","MERGE","Square Neck Mini Dress","Draft","false",""
"8940229361895","lounge-socks","MERGE","LOUNGE SOCK","Active","true","2024-05-05 07:41:32 -0700"
"8940229460199","lounge-socks-1","MERGE","LOUNGE SOCK","Active","true","2024-05-05 07:42:00 -0700"
"8940229558503","lounge-socks-2","MERGE","LOUNGE SOCK","Active","true","2024-05-05 07:42:21 -0700"
"8940229656807","classis-rib-socks","MERGE","CLASSIC RIBBED SOCK","Active","true","2024-05-05 07:40:42 -0700"
"8940229787879","classic-rib-socks-cream","MERGE","CLASSIC RIBBED SOCK","Active","true","2024-05-05 07:40:59 -0700"
"8940229886183","classis-rib-socks-2","MERGE","CLASSIC RIBBED SOCK","Active","true","2024-05-05 07:41:16 -0700"
"8940229951719","sleeveless-crewneck-sweatshirt-1","MERGE","SLEEVELESS CREWNECK TOP","Active","true","2024-05-07 07:46:35 -0700"
"8940230082791","sleeveless-crewneck-sweatshirt-2","MERGE","SLEEVELESS CREWNECK TOP","Active","true","2024-05-07 07:46:16 -0700"
"8940230279399","square-neck-tank-2","MERGE","SQUARE NECK TANK","Active","true","2024-05-17 06:37:42 -0700"
"8940230410471","sawyer","MERGE","SAWYER TOP","Draft","false",""
"8940230541543","sawyer-1","MERGE","SAWYER TOP","Draft","false",""
"8940230672615","stevie","MERGE","STEVIE CASHMERE  SWEATER","Draft","false",""
"8940230738151","stevie-1","MERGE","STEVIE CASHMERE SWEATER","Draft","false",""
"8940230869223","drawstring-short-cream","MERGE","DRAWSTRING SHORT","Active","true","2024-05-17 05:48:31 -0700"
"8940231033063","cropped-muscle-tank","MERGE","CROPPED MUSCLE TANK","Active","true","2024-06-14 07:49:03 -0700"
"8940231164135","cropped-muscle-tank-1","MERGE","CROPPED MUSCLE TANK","Active","true","2024-06-14 07:48:04 -0700"
"8940231295207","cropped-muscle-tank-2","MERGE","CROPPED MUSCLE TANK","Active","true","2024-06-14 07:49:33 -0700"
"8940231459047","ls-baby-tee","MERGE","Long Sleeve Baby Tee","Draft","false",""
"8940231524583","tank-jumpsuit","MERGE","TANK JUMPSUIT","Draft","false",""
"8940231655655","tank-jumpsuit-1","MERGE","TANK JUMPSUIT","Draft","false",""
"8940231819495","tank-romper-1","MERGE","TANK ROMPER","Draft","false",""
"8949241643239","rise-ai-giftcard","MERGE","DIGITAL GIFT CARD","Active","true","2024-07-08 01:18:55 -0700"
"8964805525735","test-product-1","MERGE","test product","Archived","false",""
"8975032352999","gift-card","MERGE","Backup - Digital Gift Card","Draft","false",""
"8975032385767","gift-card-1","MERGE","Gift Card","Draft","false",""
"8975042052327","poplin-lounge-pant","MERGE","Lounge Pant","Draft","false",""
"8975042117863","poplin-oversized-button-down","MERGE","Oversized Button Down","Draft","false",""
"8975042150631","classic-sweatpant-chocolate","MERGE","CLASSIC SWEATPANT","Active","true","2024-09-03 18:44:48 -0700"
"8975042216167","fitted-crewneck-short-sleeve-t-shirt","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active","true","2024-09-08 09:36:48 -0700"
